region,year,mean,sdev
IND,1980-1999,0.0,0.0
GGY,1980-1999,0.0,0.0
MSR,1980-1999,0.0,0.0
PCN,1980-1999,0.0,0.0
MKD,1980-1999,0.0,0.0
COK,1980-1999,0.0,0.0
KO-,1980-1999,0.0,0.0
STP,1980-1999,0.0,0.0
AIA,1980-1999,0.0,0.0
UZB,1980-1999,0.0,0.0
TZA,1980-1999,0.0,0.0
SLE,1980-1999,0.0,0.0
SWZ,1980-1999,0.0,0.0
PER,1980-1999,0.0,0.0
BRN,1980-1999,0.0,0.0
ATG,1980-1999,0.0,0.0
LIE,1980-1999,0.0,0.0
GIN,1980-1999,0.0,0.0
SMR,1980-1999,0.0,0.0
AGO,1980-1999,0.0,0.0
TUR,1980-1999,0.0,0.0
AND,1980-1999,0.0,0.0
DOM,1980-1999,0.0,0.0
PAK,1980-1999,0.0,0.0
LCA,1980-1999,0.0,0.0
MWI,1980-1999,0.0,0.0
CUW,1980-1999,0.0,0.0
NER,1980-1999,0.0,0.0
ALA,1980-1999,0.0,0.0
TTO,1980-1999,0.0,0.0
SUR,1980-1999,0.0,0.0
GLP,1980-1999,0.0,0.0
BDI,1980-1999,0.0,0.0
SGS,1980-1999,nan,nan
NIC,1980-1999,0.0,0.0
SP-,1980-1999,nan,nan
VGB,1980-1999,0.0,0.0
SLV,1980-1999,0.0,0.0
CMR,1980-1999,0.0,0.0
FUND-EEU,1980-1999,0.0,0.0
MTQ,1980-1999,0.0,0.0
LVA,1980-1999,0.0,0.0
MYT,1980-1999,0.0,0.0
MCO,1980-1999,0.0,0.0
ABW,1980-1999,0.0,0.0
GNQ,1980-1999,0.0,0.0
SYC,1980-1999,0.0,0.0
KIR,1980-1999,0.0,0.0
ECU,1980-1999,0.0,0.0
LKA,1980-1999,0.0,0.0
GAB,1980-1999,0.0,0.0
MAC,1980-1999,0.0,0.0
MLI,1980-1999,0.0,0.0
PRT,1980-1999,0.0,0.0
VCT,1980-1999,0.0,0.0
FIN,1980-1999,0.0,0.0
KOR,1980-1999,0.0,0.0
SYR,1980-1999,0.0,0.0
VNM,1980-1999,0.0,0.0
CHE,1980-1999,0.0,0.0
EGY,1980-1999,0.0,0.0
TUN,1980-1999,0.0,0.0
FUND-ANZ,1980-1999,0.0,0.0
IRN,1980-1999,0.0,0.0
TGO,1980-1999,0.0,0.0
SWE,1980-1999,0.0,0.0
FUND-LAM,1980-1999,0.0,0.0
RUS,1980-1999,0.0,0.0
IRQ,1980-1999,0.0,0.0
HRV,1980-1999,0.0,0.0
SVN,1980-1999,0.0,0.0
MOZ,1980-1999,0.0,0.0
SEN,1980-1999,0.0,0.0
RWA,1980-1999,0.0,0.0
CCK,1980-1999,0.0,0.0
FUND-SSA,1980-1999,0.0,0.0
BLZ,1980-1999,0.0,0.0
GEO,1980-1999,0.0,0.0
GUF,1980-1999,0.0,0.0
BTN,1980-1999,0.0,0.0
AUS,1980-1999,0.0,0.0
MDA,1980-1999,0.0,0.0
VIR,1980-1999,0.0,0.0
MDV,1980-1999,0.0,0.0
HND,1980-1999,0.0,0.0
BHS,1980-1999,0.0,0.0
FJI,1980-1999,0.0,0.0
NRU,1980-1999,0.0,0.0
NCL,1980-1999,0.0,0.0
FUND-#N/A,1980-1999,nan,nan
ARG,1980-1999,0.0,0.0
ZWE,1980-1999,0.0,0.0
FLK,1980-1999,0.0,0.0
FRO,1980-1999,0.0,0.0
TKM,1980-1999,0.0,0.0
ROU,1980-1999,0.0,0.0
MNG,1980-1999,0.0,0.0
MEX,1980-1999,0.0,0.0
BRA,1980-1999,0.0,0.0
SVK,1980-1999,0.0,0.0
CZE,1980-1999,0.0,0.0
MDG,1980-1999,0.0,0.0
DZA,1980-1999,0.0,0.0
COM,1980-1999,0.0,0.0
FUND-MDE,1980-1999,0.0,0.0
NZL,1980-1999,0.0,0.0
TUV,1980-1999,0.0,0.0
ESP,1980-1999,0.0,0.0
MRT,1980-1999,0.0,0.0
SGP,1980-1999,0.0,0.0
CYM,1980-1999,0.0,0.0
NOR,1980-1999,0.0,0.0
CXR,1980-1999,0.0,0.0
PRI,1980-1999,0.0,0.0
ERI,1980-1999,0.0,0.0
GRD,1980-1999,0.0,0.0
TCA,1980-1999,0.0,0.0
MYS,1980-1999,0.0,0.0
GHA,1980-1999,0.0,0.0
FSM,1980-1999,0.0,0.0
BGD,1980-1999,0.0,0.0
IDN,1980-1999,0.0,0.0
OMN,1980-1999,0.0,0.0
BEN,1980-1999,0.0,0.0
FUND-CAN,1980-1999,0.0,0.0
CRI,1980-1999,0.0,0.0
LUX,1980-1999,0.0,0.0
GIB,1980-1999,0.0,0.0
CUB,1980-1999,0.0,0.0
BES,1980-1999,0.0,0.0
SLB,1980-1999,0.0,0.0
CIV,1980-1999,0.0,0.0
DEU,1980-1999,0.0,0.0
WLF,1980-1999,0.0,0.0
SAU,1980-1999,0.0,0.0
PRK,1980-1999,0.0,0.0
QAT,1980-1999,0.0,0.0
JAM,1980-1999,0.0,0.0
ATA,1980-1999,nan,nan
FUND-JPK,1980-1999,0.0,0.0
AZE,1980-1999,0.0,0.0
MNP,1980-1999,0.0,0.0
ITA,1980-1999,0.0,0.0
ASM,1980-1999,0.0,0.0
SOM,1980-1999,0.0,0.0
FUND-WEU,1980-1999,0.0,0.0
KAZ,1980-1999,0.0,0.0
PSE,1980-1999,0.0,0.0
LSO,1980-1999,0.0,0.0
NAM,1980-1999,0.0,0.0
SMX,1980-1999,0.0,0.0
FUND-CAM,1980-1999,0.0,0.0
ISR,1980-1999,0.0,0.0
MMR,1980-1999,0.0,0.0
SJM,1980-1999,0.0,0.0
IOT,1980-1999,nan,nan
LBN,1980-1999,0.0,0.0
IMN,1980-1999,0.0,0.0
PAN,1980-1999,0.0,0.0
NFK,1980-1999,0.0,0.0
VAT,1980-1999,0.0,0.0
MNE,1980-1999,0.0,0.0
LBR,1980-1999,0.0,0.0
KEN,1980-1999,0.0,0.0
JEY,1980-1999,0.0,0.0
MUS,1980-1999,0.0,0.0
BVT,1980-1999,nan,nan
GBR,1980-1999,0.0,0.0
CL-,1980-1999,nan,nan
KGZ,1980-1999,0.0,0.0
AUT,1980-1999,0.0,0.0
COL,1980-1999,0.0,0.0
USA,1980-1999,0.0,0.0
ZAF,1980-1999,0.0,0.0
NIU,1980-1999,0.0,0.0
CAF,1980-1999,0.0,0.0
AFG,1980-1999,0.0,0.0
LTU,1980-1999,0.0,0.0
JPN,1980-1999,0.0,0.0
BOL,1980-1999,0.0,0.0
BIH,1980-1999,0.0,0.0
DJI,1980-1999,0.0,0.0
TKL,1980-1999,0.0,0.0
PNG,1980-1999,0.0,0.0
SDN,1980-1999,0.0,0.0
PYF,1980-1999,0.0,0.0
HKG,1980-1999,0.0,0.0
TLS,1980-1999,0.0,0.0
PRY,1980-1999,0.0,0.0
ALB,1980-1999,0.0,0.0
LBY,1980-1999,0.0,0.0
FUND-SAS,1980-1999,0.0,0.0
BMU,1980-1999,0.0,0.0
NGA,1980-1999,0.0,0.0
FRA,1980-1999,0.0,0.0
HUN,1980-1999,0.0,0.0
GUY,1980-1999,0.0,0.0
KNA,1980-1999,0.0,0.0
GRC,1980-1999,0.0,0.0
ETH,1980-1999,0.0,0.0
BWA,1980-1999,0.0,0.0
BLR,1980-1999,0.0,0.0
BGR,1980-1999,0.0,0.0
GUM,1980-1999,0.0,0.0
FUND-SEA,1980-1999,0.0,0.0
FUND-MAF,1980-1999,0.0,0.0
REU,1980-1999,0.0,0.0
SYR,2000-2019,-1.7947154694345839e-07,5.8118794959736898e-07
USA,2000-2019,-2.8377458443590132e-07,4.4496499643214996e-07
FUND-JPK,2000-2019,-3.0797123266100243e-07,5.265075674966533e-07
BRB,2000-2019,-2.6762204965016627e-07,4.5914716649097319e-07
GLP,2000-2019,-2.2877132194606291e-07,3.5996119685411801e-07
PER,2000-2019,-2.6337725973385122e-07,4.3435107316163246e-07
SYC,2000-2019,-2.3596855356415299e-07,5.12079219589793e-07
NAM,2000-2019,-4.9941723984785679e-07,6.0251621204998764e-07
FUND-MDE,2000-2019,-2.7714075910342151e-07,4.6762951431647618e-07
DOM,2000-2019,-2.5309463941284528e-07,4.0640759763530977e-07
TWN,2000-2019,nan,nan
IOT,2000-2019,nan,nan
KIR,2000-2019,-2.2739753452145366e-07,8.7027296575445408e-07
ESP,2000-2019,-3.900454672694803e-07,5.6764085778047411e-07
MMR,2000-2019,-1.7799353196047511e-07,3.7734729734635698e-07
KAZ,2000-2019,3.259271513663428e-07,7.9112599518746003e-07
SUR,2000-2019,-3.2905860152877675e-07,4.9796426686635071e-07
GRD,2000-2019,-2.4220539545010623e-07,4.2451142550447357e-07
LBN,2000-2019,-3.9313313384822918e-07,5.9876220681419941e-07
BFA,2000-2019,-1.2732241208697469e-07,5.882864787079833e-07
FUND-WEU,2000-2019,-1.4426656895715782e-07,4.6851387045318276e-07
MEX,2000-2019,-4.5982930538476602e-07,4.6069159220079947e-07
DEU,2000-2019,-6.8932510249359513e-10,5.9233271485636726e-07
BGD,2000-2019,-1.9533909636822902e-07,4.6681360552188329e-07
UGA,2000-2019,-1.9491045151234255e-07,3.5663852179508625e-07
OMN,2000-2019,-5.2030064248731787e-07,5.3629047430155116e-07
LCA,2000-2019,-2.7166205712496074e-07,4.1597129726862901e-07
SJM,2000-2019,2.2002963368351264e-06,2.7217086625767435e-06
ZAF,2000-2019,-3.813501432622567e-07,5.0134459610402397e-07
SLV,2000-2019,-3.5587839406041439e-07,4.721426336590206e-07
LBY,2000-2019,-4.7406917830678278e-07,4.7982269366693838e-07
ITA,2000-2019,-4.051619417783136e-07,6.1892293445765729e-07
SGS,2000-2019,nan,nan
LIE,2000-2019,4.1648135967127032e-07,8.0152513800723048e-07
FUND-ANZ,2000-2019,-4.1299478593318407e-07,4.1772263074741485e-07
STP,2000-2019,-1.9486088727411937e-07,4.0623054582928265e-07
ARE,2000-2019,-5.697407258815425e-07,6.0259934012788524e-07
MUS,2000-2019,-2.9063854374015711e-07,4.637190880849339e-07
FUND-EEU,2000-2019,5.2741370717223621e-08,7.2763587510128041e-07
MDA,2000-2019,1.381387638523533e-07,8.4647402111562546e-07
MCO,2000-2019,-2.1102206441813979e-07,6.7544018129907112e-07
MLT,2000-2019,-3.9509550968955337e-07,5.3900567363021536e-07
KO-,2000-2019,8.0206195118127403e-08,8.2040227479137399e-07
IRQ,2000-2019,-2.0104464192630168e-07,6.28664073135275e-07
SOM,2000-2019,-3.3372754605505094e-08,3.0075673982892982e-07
ATG,2000-2019,-2.1709883936851921e-07,3.5717070728223555e-07
GGY,2000-2019,8.0505020598100524e-09,4.6183326138109121e-07
FUND-SEA,2000-2019,-1.9067269962113365e-07,2.8433855203467319e-07
TUR,2000-2019,-1.6955302573125593e-07,6.2882638554858472e-07
NIC,2000-2019,-2.5940636328695465e-07,4.2777947009481027e-07
PSE,2000-2019,-2.31782211077917e-07,5.2460174796443246e-07
PCN,2000-2019,-8.5251966229966173e-08,6.7817586451776311e-07
MAC,2000-2019,-3.4416923529912378e-07,4.4121666853870804e-07
BTN,2000-2019,-6.8947911407537632e-08,4.5373863781871162e-07
GIB,2000-2019,-3.1394684715355498e-07,5.9255175990846726e-07
TKM,2000-2019,-2.0941697145969722e-07,6.2913075365538073e-07
NIU,2000-2019,-2.6131758993822018e-07,4.3385897316140766e-07
HKG,2000-2019,-3.6200762153026221e-07,4.5379073283630315e-07
MLI,2000-2019,-1.4022784828957071e-07,6.3488083396771924e-07
BOL,2000-2019,-1.2180369520137399e-07,4.8262319776250787e-07
BMU,2000-2019,-1.7438031318061514e-07,4.2095423648028974e-07
MRT,2000-2019,-1.6260090574057048e-07,6.0865716892979775e-07
TTO,2000-2019,-2.1521039865299646e-07,4.0252164276005532e-07
GUY,2000-2019,-2.4981724502273723e-07,4.9461484711194436e-07
BLM,2000-2019,-3.1171957271401915e-07,4.6608695869725385e-07
SVN,2000-2019,-9.2859459303641402e-08,7.3122830886252091e-07
CUW,2000-2019,-2.3852172959404688e-07,4.7303565974955654e-07
BVT,2000-2019,nan,nan
DZA,2000-2019,-2.4624786845776579e-07,5.7786751279348268e-07
MOZ,2000-2019,-1.9496854307551798e-07,3.6390523165588593e-07
IMN,2000-2019,7.5609477135574408e-08,3.7052174440133288e-07
CHE,2000-2019,6.3694226740381415e-08,6.5478014416845975e-07
COG,2000-2019,-2.7359963930145985e-07,4.091105650729285e-07
TUV,2000-2019,-1.9442664726180625e-07,5.6029706980440815e-07
VIR,2000-2019,-2.3157074880921585e-07,3.9091284896191958e-07
HUN,2000-2019,-6.4779026516738235e-08,7.1601535856916286e-07
SPM,2000-2019,2.7837135401799824e-07,8.2164976261457014e-07
FUND-SAS,2000-2019,-2.5584381915807724e-07,5.1612199952533332e-07
GRC,2000-2019,-4.4595136840868115e-07,7.1050491720877399e-07
JPN,2000-2019,-3.1729393568109579e-07,5.1716963647893643e-07
CHL,2000-2019,-2.1173451223262054e-07,3.7683662385959589e-07
AUT,2000-2019,1.2207613770621354e-07,6.4584708837778575e-07
LKA,2000-2019,-1.9970223095416325e-07,3.6360346599597487e-07
NCL,2000-2019,-3.5567870889544733e-07,3.7052740769441713e-07
FUND-SIS,2000-2019,-2.2287777210855403e-07,2.9413108385876839e-07
FLK,2000-2019,9.6265024323669014e-08,3.3640189498985568e-07
NRU,2000-2019,-3.0586998232186316e-07,1.0005145386008219e-06
BLZ,2000-2019,-4.1518567656738141e-07,4.4373191180822869e-07
FRO,2000-2019,4.9726567013352452e-08,6.5269388810848552e-07
GEO,2000-2019,2.269993881081425e-08,7.4386374688268549e-07
ALB,2000-2019,-1.040816813962451e-07,7.6072970948224864e-07
TKL,2000-2019,-1.6720967496969783e-07,5.9675465399655976e-07
VEN,2000-2019,-3.8173582987500143e-07,4.8742459141096931e-07
MDG,2000-2019,-1.8650118092821455e-07,3.5470352854532384e-07
EST,2000-2019,4.3569663425636499e-07,9.3046802142249777e-07
SGP,2000-2019,-2.168285464533025e-07,3.4561293038606234e-07
FUND-FSU,2000-2019,3.443554787550169e-07,7.6295094026142609e-07
FRA,2000-2019,-2.3356570101391833e-07,5.1956827175686657e-07
NPL,2000-2019,-1.23479761050152e-07,4.5809844942920842e-07
KOR,2000-2019,-2.8768200478935562e-07,5.8910862691614814e-07
ARM,2000-2019,1.4452855175035938e-07,7.5991781448786668e-07
ARG,2000-2019,-3.472960590273888e-07,3.8405264053714721e-07
ASM,2000-2019,-2.4409632029140222e-07,4.1072263188935318e-07
IDN,2000-2019,-1.3420037096250756e-07,2.5946174227450013e-07
SVK,2000-2019,1.5287959832892177e-07,7.2222996491402479e-07
CZE,2000-2019,1.2034041942299895e-07,7.2391728141633371e-07
CYM,2000-2019,-2.5587818916086011e-07,3.6657804388301135e-07
TCA,2000-2019,-2.2689701122364127e-07,4.2992610117671943e-07
MHL,2000-2019,-2.5692480533148149e-07,5.3494170157532016e-07
MNE,2000-2019,3.5285174957600536e-08,7.4042763512619046e-07
FSM,2000-2019,-1.6749542436317412e-07,4.2234138888764782e-07
PRY,2000-2019,-3.9846234635483748e-07,5.5690728946031676e-07
PAN,2000-2019,-3.0096334337137971e-07,4.562716342188228e-07
HND,2000-2019,-3.6028438741673044e-07,4.5851543297334462e-07
AND,2000-2019,4.308487297851525e-07,8.1968432567191001e-07
BHS,2000-2019,-2.8281729276361948e-07,3.2490844557740106e-07
SHN,2000-2019,-1.4092885785728926e-07,4.4340906042750288e-07
TON,2000-2019,-3.2395159153333571e-07,4.8834937643235835e-07
MAF,2000-2019,-2.6560783794000815e-07,4.4434605411968693e-07
CRI,2000-2019,-3.2578562084944922e-07,4.8194204007395204e-07
AUS,2000-2019,-4.4416748277228982e-07,4.5041380049236611e-07
BES,2000-2019,-3.2101759872244898e-07,4.2326952197976567e-07
ATF,2000-2019,nan,nan
SLB,2000-2019,-1.4584655368846419e-07,2.946606318934011e-07
TCD,2000-2019,-1.3304451325979797e-07,5.3066028341951963e-07
POL,2000-2019,1.3699741722938237e-07,7.5434374316757106e-07
SWE,2000-2019,3.8730278854694075e-07,7.0706264797119813e-07
SAU,2000-2019,-5.4125251077685807e-07,5.4993934890156708e-07
UZB,2000-2019,-9.9375211246973273e-09,6.6396892112833929e-07
THA,2000-2019,-3.0310388315188244e-07,4.6689165530924918e-07
MSR,2000-2019,-2.4714034760674232e-07,3.6273265237296359e-07
NLD,2000-2019,-8.9138135632149212e-08,5.1861755090175734e-07
COM,2000-2019,-1.3485526820057853e-07,3.2779711300649549e-07
CUB,2000-2019,-2.5039296050051182e-07,3.6545456527291568e-07
SWZ,2000-2019,-3.3442055492020399e-07,5.2210844644398236e-07
ESH,2000-2019,-4.2945242121665834e-07,5.0374543659991448e-07
BRN,2000-2019,-2.6212853209434211e-07,3.5443911396264622e-07
NZL,2000-2019,-2.4952888852564252e-07,4.2366157135075841e-07
YEM,2000-2019,-2.4152414250573748e-07,4.6717880790219972e-07
JEY,2000-2019,4.0282897175198858e-09,4.6674554260945449e-07
AIA,2000-2019,-2.6403636427205048e-07,4.5408109581718038e-07
NFK,2000-2019,-2.1858681507610423e-07,5.5440826761257525e-07
MAR,2000-2019,-2.12668251581423e-07,5.5707552498458885e-07
BIH,2000-2019,7.6884060700525849e-08,7.4724346686898914e-07
URY,2000-2019,-3.1550711850190331e-07,4.0417023640523688e-07
CL-,2000-2019,nan,nan
ISR,2000-2019,-5.0110818469675956e-07,5.8393433252739729e-07
GTM,2000-2019,-3.40788575024673e-07,4.5214752050246824e-07
GHA,2000-2019,-2.0174260974127868e-07,4.5690381376727853e-07
SMR,2000-2019,1.8852883130488949e-08,7.564231512187958e-07
FUND-LAM,2000-2019,-3.569920422197742e-07,3.7974002300780156e-07
PYF,2000-2019,-2.0416263137202207e-07,4.7245338759023826e-07
PRT,2000-2019,-3.2177834421508288e-07,5.2978001928586646e-07
SMX,2000-2019,-2.662902178706185e-07,4.4024857819367537e-07
PLW,2000-2019,-1.3603441380249267e-07,3.4049390103062947e-07
UKR,2000-2019,1.809615149162473e-07,8.3397546173578206e-07
AFG,2000-2019,1.1577056965092267e-07,7.1210636296832725e-07
NER,2000-2019,-7.1202801631213065e-09,6.2548664525392484e-07
ALA,2000-2019,3.0536961500270671e-07,8.7959139393224904e-07
FUND-MAF,2000-2019,-2.4779939478263791e-07,5.7406389708545413e-07
CXR,2000-2019,-7.074458295407996e-08,3.9944951348088964e-07
KEN,2000-2019,-1.8151488664184637e-07,3.2718868357664785e-07
CIV,2000-2019,-2.1211955567474184e-07,4.1562827135353149e-07
BEN,2000-2019,-1.3910543710634938e-07,4.4881158057321411e-07
CMR,2000-2019,-2.4330382288155008e-07,3.8479505074411193e-07
ATA,2000-2019,nan,nan
VAT,2000-2019,-2.3489769881975487e-07,6.4199439338989302e-07
SLE,2000-2019,-1.6161386207435119e-07,3.0791688431660857e-07
ERI,2000-2019,-1.5396413644459423e-07,3.8601182810373116e-07
RWA,2000-2019,-2.239282438863316e-07,4.8935809689275733e-07
COK,2000-2019,-2.1051044151068192e-07,4.2219788829440972e-07
MYT,2000-2019,-2.937961016095294e-07,4.0547969994484643e-07
KGZ,2000-2019,2.4932261768800783e-07,7.0656984811943433e-07
MNG,2000-2019,9.4687019579935894e-07,1.07023875594924e-06
SEN,2000-2019,-2.180514785780474e-07,4.8464768708444819e-07
MWI,2000-2019,-2.3866039437748531e-07,4.7150074107169758e-07
FUND-CAM,2000-2019,-4.2407304852506551e-07,4.1697318689767718e-07
CCK,2000-2019,-1.6645822044404074e-07,4.396292604498135e-07
COL,2000-2019,-3.0615528919034916e-07,3.8553892767371573e-07
ABW,2000-2019,-1.976716445338264e-07,4.3044258393098993e-07
BEL,2000-2019,-1.1793650954856245e-07,5.3082358092096077e-07
WLF,2000-2019,-2.8127136338408868e-07,4.319405353376245e-07
DJI,2000-2019,-1.5958320676832507e-07,6.586398826662151e-07
VCT,2000-2019,-2.719483373838099e-07,4.1195898867409759e-07
BRA,2000-2019,-4.1817552863324287e-07,4.5935208000374025e-07
BDI,2000-2019,-2.148352193960788e-07,4.4559157127527649e-07
TUN,2000-2019,-3.1550104001650073e-07,5.41219321377431e-07
GMB,2000-2019,-2.1876189466827119e-07,4.7567634189111376e-07
DMA,2000-2019,-2.6057204980831357e-07,4.069291089572115e-07
IRN,2000-2019,-2.4978223195663281e-07,5.5684139182025804e-07
BWA,2000-2019,-5.3895662227601302e-07,6.0564345123206621e-07
NGA,2000-2019,-2.0765189009426898e-07,4.3564967689520567e-07
NOR,2000-2019,4.1925142688322533e-07,6.6767827748756927e-07
TGO,2000-2019,-1.3430023306986929e-07,3.7076226863463265e-07
CHN,2000-2019,-1.1022900547568182e-07,4.1910887793935732e-07
BGR,2000-2019,-5.2548762014384135e-08,8.1693546580701601e-07
LVA,2000-2019,3.2172584246126647e-07,8.4903555475879398e-07
FUND-USA,2000-2019,-2.8371635679735644e-07,4.4453879751507662e-07
TLS,2000-2019,-3.1296383466381665e-08,3.4008168709076095e-07
SP-,2000-2019,nan,nan
RUS,2000-2019,6.2211544138049191e-07,9.9359905984651285e-07
GUM,2000-2019,-2.3172681365097497e-07,4.435809069088553e-07
BHR,2000-2019,-4.870530380313603e-07,6.5474152411707332e-07
DNK,2000-2019,1.061586869769223e-07,5.1985163951487332e-07
GNQ,2000-2019,-4.0031688513674146e-07,3.8201161028690301e-07
VUT,2000-2019,-3.5244250570299725e-07,4.027964673652274e-07
HRV,2000-2019,-1.539231867437028e-07,7.3679128705654086e-07
CYP,2000-2019,-3.4947377333511587e-07,5.9599733933740708e-07
GBR,2000-2019,-3.1575323796337685e-08,4.2351810779282277e-07
FUND-CHI,2000-2019,-1.0458028702181001e-07,4.1832986767111522e-07
CPV,2000-2019,-2.3064046983756419e-07,4.9397060312171349e-07
LBR,2000-2019,-1.2525169409588026e-07,2.8066038967675127e-07
SDN,2000-2019,-1.483488980411221e-07,5.9858772179803316e-07
GAB,2000-2019,-3.1298664489070126e-07,3.7504680874234457e-07
CAF,2000-2019,-1.745385144399129e-07,3.4990122233323119e-07
ZMB,2000-2019,-3.1920812029338576e-07,5.1404652873452281e-07
LUX,2000-2019,-9.5923706586884841e-08,5.4447820515590982e-07
SRB,2000-2019,-1.3780067716847145e-08,7.8302271466868262e-07
ROU,2000-2019,3.3082783326527038e-08,8.0199326631677342e-07
,2000-2019,-2.1770704485650837e-07,4.3186597336791243e-07
LAO,2000-2019,-2.6699730683456665e-07,4.3785465773837871e-07
FJI,2000-2019,-3.1148743132887705e-07,3.9220316199203139e-07
FUND-#N/A,2000-2019,nan,nan
ECU,2000-2019,-1.9127280098599387e-07,3.4457365546881478e-07
AGO,2000-2019,-4.4235624896714931e-07,4.7688460071197818e-07
ETH,2000-2019,-1.5568742082579293e-07,3.8115179773453766e-07
GIN,2000-2019,-2.0496465381141492e-07,3.6063569297993561e-07
HTI,2000-2019,-1.2957898166065368e-07,2.9006392404371858e-07
IRL,2000-2019,-3.6731506882806976e-08,3.1226803503962054e-07
REU,2000-2019,-2.480197200654639e-07,4.3249259173703175e-07
VNM,2000-2019,-2.1173732611165099e-07,3.6493918990428222e-07
CAN,2000-2019,4.0505816470388392e-07,7.158994430758177e-07
EGY,2000-2019,-3.6091970159417742e-07,5.0331778394792711e-07
CA-,2000-2019,-1.171181906206605e-07,7.2831686784197136e-07
TZA,2000-2019,-2.3324489007637314e-07,3.6559677164622624e-07
KNA,2000-2019,-2.7510444896008793e-07,3.9764493645737939e-07
GRL,2000-2019,7.4768460183931361e-07,1.9287750565414673e-06
GUF,2000-2019,-3.598864388662611e-07,5.1269221516842499e-07
BLR,2000-2019,3.22861486153354e-07,8.6655260255797247e-07
ISL,2000-2019,4.0275773679566107e-07,9.3163342606004227e-07
PHL,2000-2019,-1.8245807308910109e-07,3.4378121520499932e-07
PRK,2000-2019,1.6390775076438202e-07,6.5438337406013052e-07
PAK,2000-2019,-2.0518749821501003e-07,6.4362103782514863e-07
QAT,2000-2019,-5.5435643813889137e-07,6.6794490215849324e-07
PRI,2000-2019,-2.6166698754141591e-07,3.9136386107803731e-07
IND,2000-2019,-2.8435457752871443e-07,5.5243637867834552e-07
SSD,2000-2019,-3.1359438019142399e-07,4.8271207708959377e-07
HMD,2000-2019,nan,nan
MYS,2000-2019,-2.5811812884168787e-07,3.1828056286723991e-07
VGB,2000-2019,-2.4816862796845186e-07,4.0838497090901451e-07
ZWE,2000-2019,-1.8089148297538372e-07,4.6506060637344966e-07
FUND-SSA,2000-2019,-2.0276135511424358e-07,3.3228864929069947e-07
TJK,2000-2019,6.6387996812263274e-08,6.8896298902196652e-07
GNB,2000-2019,-1.8502574279471256e-07,4.5438438011582496e-07
KHM,2000-2019,-1.4805409896018294e-07,4.3131364683546878e-07
MDV,2000-2019,-1.6793549078331453e-07,4.7899621921104327e-07
PNG,2000-2019,-1.7028909547928504e-07,2.6252789291527817e-07
FUND-CAN,2000-2019,4.0505816470388392e-07,7.158994430758177e-07
WSM,2000-2019,-2.0280293097561478e-07,3.4973608061301619e-07
MKD,2000-2019,5.1104741678542881e-08,8.2867914437867428e-07
AZE,2000-2019,-1.6418692160095377e-07,6.4751494287137957e-07
UMI,2000-2019,-2.1072050444741106e-07,3.837609234273258e-07
COD,2000-2019,-1.4486425223001366e-07,3.2412784779752986e-07
LTU,2000-2019,2.8483470626943188e-07,8.1299687126312398e-07
MNP,2000-2019,-2.5062356236838528e-07,4.2384085418514424e-07
