region,year,mean,sdev
LBY,1980-1999,-4.5287154232459903e-06,5.8710229442780332e-05
FUND-SAS,1980-1999,-2.8418605095367405e-05,7.8768904487088216e-05
BMU,1980-1999,9.3990269020692014e-06,5.9852690864299195e-05
NGA,1980-1999,-2.4320745032598224e-05,0.0001130710768918638
FRA,1980-1999,-2.7794331300315983e-06,1.3577886648017534e-05
HUN,1980-1999,1.6991373736127478e-06,1.5393920017132427e-05
GUY,1980-1999,-1.426292976147963e-06,0.0001169930190868945
KNA,1980-1999,1.3683013927772683e-05,8.4478893869941552e-05
GRC,1980-1999,-4.7269510235611954e-06,3.4734576595485404e-05
ETH,1980-1999,4.0568471505351657e-05,5.7317235439923153e-05
BWA,1980-1999,2.7247434648722589e-06,6.5595886634479822e-05
BLR,1980-1999,8.1073894051844237e-06,1.581586433231004e-05
BGR,1980-1999,3.4648782677338563e-06,2.1135457518376436e-05
GUM,1980-1999,4.085755837800722e-06,0.00011168401080208645
FUND-SEA,1980-1999,-3.2788676614707101e-06,8.8018599644323274e-05
FUND-MAF,1980-1999,-2.7521616749656305e-06,4.1654960251873261e-05
REU,1980-1999,1.0041952246771247e-05,2.2991806160786808e-05
SYR,2000-2019,5.7836229515955962e-06,1.9083038928408304e-05
USA,2000-2019,7.6038407340062508e-07,9.6912963376129203e-06
FUND-JPK,2000-2019,8.7053364354992156e-07,6.302403695745757e-06
BRB,2000-2019,6.9141479243144644e-07,3.2135481623851562e-05
GLP,2000-2019,1.6485533470598541e-06,2.4194070812992533e-05
PER,2000-2019,-1.6196538300429219e-06,1.2068783889282116e-05
SYC,2000-2019,3.8964294215368355e-06,2.5817672551788048e-05
NAM,2000-2019,-1.4347008691777735e-06,2.3630167979403325e-05
FUND-MDE,2000-2019,6.3569546040345297e-06,1.7178998815112931e-05
DOM,2000-2019,1.1507699617399661e-06,2.5698383878934158e-05
TWN,2000-2019,nan,nan
IOT,2000-2019,nan,nan
KIR,2000-2019,1.4526698701041262e-06,4.8627904441323546e-05
ESP,2000-2019,6.6095985038316017e-07,7.0097262964066526e-06
MMR,2000-2019,4.9966136844751209e-06,2.5920596674416431e-05
KAZ,2000-2019,5.6473668298094012e-07,8.2597939863993753e-06
SUR,2000-2019,1.3136249519751609e-06,3.1077618711554064e-05
GRD,2000-2019,1.8677055651929459e-06,2.7778162412566334e-05
LBN,2000-2019,7.3815674527559171e-08,1.3019110045464742e-05
BFA,2000-2019,1.9197395578238222e-05,4.4064056098206237e-05
FUND-WEU,2000-2019,4.0760027882199071e-07,3.6703146524297011e-06
MEX,2000-2019,-6.9612059245495086e-08,1.0792019377127628e-05
DEU,2000-2019,6.9582416485258976e-07,3.6717510754637609e-06
BGD,2000-2019,5.9877323935513256e-06,2.9529365718208448e-05
UGA,2000-2019,-3.1115811284247592e-06,1.9253789605910669e-05
OMN,2000-2019,2.6502355081165616e-06,2.3513140661610794e-05
LCA,2000-2019,8.4785764373358924e-07,2.3123377020052038e-05
SJM,2000-2019,-5.3210122659807264e-06,4.0378546420368295e-05
ZAF,2000-2019,-1.2189754870471541e-06,1.1411718033194319e-05
SLV,2000-2019,-4.7273921663343231e-07,2.0554049880578858e-05
LBY,2000-2019,1.3088647993468526e-06,1.5077121064736762e-05
ITA,2000-2019,8.632123335201352e-07,6.8048620848638033e-06
SGS,2000-2019,nan,nan
LIE,2000-2019,-2.7616542306242031e-06,8.0048711954214692e-06
FUND-ANZ,2000-2019,1.1644487486209233e-06,5.9680877400616399e-06
STP,2000-2019,-1.4989528709225532e-06,1.622293340058157e-05
ARE,2000-2019,5.1081993181124486e-06,2.9818945906661763e-05
MUS,2000-2019,1.1024967327213759e-06,1.5127563801707997e-05
FUND-EEU,2000-2019,-7.3223811221833929e-07,5.9541166908203646e-06
MDA,2000-2019,-3.4523344271064594e-06,1.329901743575338e-05
MCO,2000-2019,-6.0228594680381223e-07,8.6303842246966574e-06
MLT,2000-2019,3.6372140689588456e-07,1.286446098618811e-05
KO-,2000-2019,-2.1014810123015389e-06,9.2581124841796823e-06
IRQ,2000-2019,3.1366558089923698e-05,4.4377302064656429e-05
SOM,2000-2019,9.2378280536395267e-06,2.9334620136191168e-05
ATG,2000-2019,2.3282893140836655e-06,2.6548902444429915e-05
GGY,2000-2019,-5.7064031808927518e-07,7.2679995465257876e-06
FUND-SEA,2000-2019,1.8115512556905885e-06,2.1213340055498661e-05
TUR,2000-2019,6.3729619829824453e-07,9.6419514468437164e-06
NIC,2000-2019,2.8988055440200729e-07,2.4849637433488682e-05
PSE,2000-2019,-2.0287567512982808e-06,1.7356458691808207e-05
PCN,2000-2019,-1.6998172909742569e-07,8.8652260363083135e-06
MAC,2000-2019,-5.7582628886514264e-07,1.8634418000057336e-05
BTN,2000-2019,-2.1672968436985414e-06,8.4300498092215554e-06
GIB,2000-2019,-2.2732028971715936e-07,1.0921937647615875e-05
TKM,2000-2019,6.0506342358093619e-06,1.6365022515092126e-05
NIU,2000-2019,-1.4117341526214511e-06,1.3735022309217927e-05
HKG,2000-2019,-6.2402313600625612e-07,1.8007529960507799e-05
MLI,2000-2019,1.9155160989229975e-05,4.38915246709339e-05
BOL,2000-2019,-1.655136205032893e-06,1.3929986445771194e-05
BMU,2000-2019,1.8345204488520576e-06,1.6378042397175717e-05
MRT,2000-2019,1.4788884541457065e-05,3.4916594972104017e-05
TTO,2000-2019,1.4574611990970617e-06,2.8735617439993866e-05
GUY,2000-2019,1.2902500759799348e-06,3.9440161734581052e-05
BLM,2000-2019,5.5937191790705728e-07,1.6283045820127891e-05
SVN,2000-2019,2.7393764241191059e-07,4.2596738131417203e-06
CUW,2000-2019,5.6292744072999984e-06,3.1460936875649353e-05
BVT,2000-2019,nan,nan
DZA,2000-2019,2.0388735203769214e-06,1.2275125969953058e-05
MOZ,2000-2019,2.6280280892761444e-06,2.0877212339726467e-05
IMN,2000-2019,-7.5236518951783468e-07,6.217898773167261e-06
CHE,2000-2019,4.1656569939618441e-07,4.9302026974042632e-06
COG,2000-2019,-1.2243951410162615e-06,2.3571084486840936e-05
TUV,2000-2019,1.7435058989143438e-06,3.6347434123280594e-05
VIR,2000-2019,1.9702633438594048e-06,2.3060651202312044e-05
HUN,2000-2019,-1.5131983472526221e-07,5.8246724706998794e-06
SPM,2000-2019,-3.6877794438072514e-06,8.5936282754620026e-06
FUND-SAS,2000-2019,7.0913033902286404e-06,2.4409239556736664e-05
GRC,2000-2019,6.4360079790824357e-07,1.0506687342682901e-05
JPN,2000-2019,9.00316392024591e-07,7.1833828091094226e-06
CHL,2000-2019,-7.545826354953805e-07,5.326467540368058e-06
AUT,2000-2019,5.2182142211666187e-07,5.1598774273797603e-06
LKA,2000-2019,1.6509722975059405e-06,2.141111653049645e-05
NCL,2000-2019,2.2165733870093448e-08,1.1122223042358361e-05
FUND-SIS,2000-2019,9.4114062454020983e-07,2.0195095795211548e-05
FLK,2000-2019,-7.711396119091153e-07,5.0489081003984733e-06
NRU,2000-2019,1.8847022805651712e-06,4.6893513951506692e-05
BLZ,2000-2019,1.9907121341870342e-07,2.425569206170304e-05
FRO,2000-2019,-2.3461136350482836e-08,6.5016044486867368e-06
GEO,2000-2019,-1.4932358088294217e-06,1.0864480000222473e-05
ALB,2000-2019,-8.4015037105568848e-07,9.298371206889796e-06
TKL,2000-2019,2.3438279556360859e-06,4.7215336922869779e-05
VEN,2000-2019,5.3808932467063453e-07,2.3021049734561747e-05
MDG,2000-2019,-6.9142186853110395e-06,1.6701936039726582e-05
EST,2000-2019,-1.9461561978282037e-06,7.7081104483260574e-06
SGP,2000-2019,-1.5700386975753817e-06,3.5504590769779997e-05
FUND-FSU,2000-2019,-6.5471170493335689e-07,7.7720055897305262e-06
FRA,2000-2019,6.4150336944846536e-07,3.8193986724701707e-06
NPL,2000-2019,1.1313299858461362e-07,1.9170201299028733e-05
KOR,2000-2019,8.0478701663151613e-07,5.4759306960522525e-06
ARM,2000-2019,-1.4036379091731346e-06,1.0245808107120184e-05
ARG,2000-2019,-7.0790057477644683e-07,9.6710955665514081e-06
ASM,2000-2019,-1.415903107461108e-06,1.6303310401926909e-05
IDN,2000-2019,1.1358666808272969e-07,2.4626381092334584e-05
SVK,2000-2019,-4.1986668898403821e-07,4.7065872440674118e-06
CZE,2000-2019,-4.369980602567951e-08,4.0650634520269215e-06
CYM,2000-2019,2.8422448316925784e-06,2.4210280711861488e-05
TCA,2000-2019,2.4989157302613787e-06,1.9598490855196456e-05
MHL,2000-2019,2.1182462058065432e-06,2.60315577263212e-05
MNE,2000-2019,-1.2384750391266222e-06,7.5102420295349771e-06
FSM,2000-2019,1.1150123456193773e-06,2.7685595335191975e-05
PRY,2000-2019,4.7580160009788992e-08,2.9490150993831547e-05
PAN,2000-2019,-1.1980334091262316e-06,3.0575072484001614e-05
HND,2000-2019,-2.0590129527293458e-06,1.9441300376161026e-05
AND,2000-2019,-1.7822771433357434e-06,7.079124567640525e-06
BHS,2000-2019,-2.231335256503287e-07,2.3829019669215917e-05
SHN,2000-2019,2.9562427619842366e-07,6.8301002056236389e-06
TON,2000-2019,-9.3568538063075707e-07,1.1669186720564274e-05
MAF,2000-2019,2.302874889790025e-06,2.494045022440968e-05
CRI,2000-2019,-7.6350953920428694e-07,2.0889368468775727e-05
AUS,2000-2019,1.3043789673310539e-06,7.1935209739034754e-06
BES,2000-2019,1.0841598378312333e-06,2.1128837420911242e-05
ATF,2000-2019,nan,nan
SLB,2000-2019,1.2626610859108558e-07,2.0357578105223467e-05
TCD,2000-2019,1.1389353987074749e-05,4.4965175005593154e-05
POL,2000-2019,-6.5327900602579568e-07,5.2116271138760987e-06
SWE,2000-2019,-1.8962152619847041e-06,9.0501415585218453e-06
SAU,2000-2019,7.9020544925123412e-06,2.9689586737115446e-05
UZB,2000-2019,3.346241924428488e-06,1.4046798035180585e-05
THA,2000-2019,4.714343906429852e-06,3.0019825386797255e-05
MSR,2000-2019,1.5490067378817176e-06,2.2825825112159e-05
NLD,2000-2019,6.7964125163356026e-07,3.7942619479532623e-06
COM,2000-2019,4.2440949979257792e-06,2.2091796478491012e-05
CUB,2000-2019,2.7145054996849603e-07,2.5064230254292784e-05
SWZ,2000-2019,-2.8062405097125713e-06,1.4552867240890482e-05
ESH,2000-2019,-4.7682533220316718e-07,1.632869094687075e-05
BRN,2000-2019,-3.8500764798918153e-06,3.1901935747129893e-05
NZL,2000-2019,4.31255501422549e-07,4.1689490561494379e-06
YEM,2000-2019,-2.0360051373572708e-06,1.5835514794866779e-05
JEY,2000-2019,-6.7240094412785099e-07,7.3053656954423072e-06
AIA,2000-2019,2.2085937857041501e-06,2.4205637745046395e-05
NFK,2000-2019,-8.6232872894051638e-07,6.8857859066354108e-06
MAR,2000-2019,-5.9128345783779444e-07,1.108610426137081e-05
BIH,2000-2019,-1.8603606005165415e-06,7.9323977039217068e-06
URY,2000-2019,-4.3074308892406248e-07,6.9456599400043023e-06
CL-,2000-2019,nan,nan
